node_u,node_v,label,common_neighbors,jaccard,adamic_adar,degree_u,degree_v,preferential_attachment,h_index_sum,h_index_diff,citations_sum,citations_diff,area_jaccard
56233839100,6504311468,1,47,0.5802469135802469,10.683133114646592,60,68,4080,33,11,2144,1354,0.32075471698113206
56575083300,6504311468,1,53,0.6794871794871795,11.935483617582122,63,68,4284,22,0,740,50,0.3333333333333333
56587445700,6504311468,1,47,0.5465116279069767,10.639162490736698,65,68,4420,23,1,842,52,0.3148148148148148
57196022709,6504311468,1,47,0.6811594202898551,10.669054684515237,48,68,3264,14,8,483,307,0.25
57201458555,6504311468,1,45,0.6521739130434783,10.179796878114239,46,68,3128,13,9,431,359,0.17857142857142858
57201990834,6504311468,1,45,0.569620253164557,10.192560636279994,56,68,3808,18,4,525,265,0.23684210526315788
57203687928,6504311468,1,36,0.1956521739130435,7.897323827900172,152,68,10336,23,1,1474,684,0.32432432432432434
57218300529,6504311468,1,33,0.44594594594594594,7.157219400807004,39,68,2652,16,6,662,128,0.17647058823529413
57413715900,6504311468,1,31,0.4305555555555556,6.86601924557974,35,68,2380,13,9,439,351,0.034482758620689655
57435766000,6504311468,1,2,0.02702702702702703,0.4187248278985761,8,68,544,14,8,429,361,0.10344827586206896
6504311468,6506776579,1,60,0.25,13.75278216203526,68,232,15776,47,25,6049,5259,0.2777777777777778
6504311468,6507638077,1,60,0.5454545454545454,13.720160822736322,68,102,6936,32,10,1953,1163,0.32075471698113206
6504311468,6701424197,1,56,0.5436893203883495,12.878541218576123,68,91,6188,34,12,1968,1178,0.4222222222222222
6504311468,6701848441,1,4,0.02564102564102564,1.4478833629502978,68,92,6256,44,22,4311,3521,0.2463768115942029
6504311468,7003450280,1,59,0.3575757575757576,13.457086447499178,68,156,10608,40,18,3684,2894,0.32786885245901637
6504311468,7003467120,1,62,0.6526315789473685,14.24241805396121,68,89,6052,37,15,2631,1841,0.3695652173913043
6504311468,7003952459,1,60,0.4195804195804196,13.732516131928342,68,135,9180,34,12,2279,1489,0.2638888888888889
6504311468,7005936077,1,60,0.6,13.71522688212941,68,92,6256,29,7,1531,741,0.32727272727272727
6504311468,7102633221,1,60,0.2955665024630542,13.746732930876789,68,195,13260,47,25,6012,5222,0.3
6504311468,7801498529,1,47,0.5340909090909091,10.689542937843207,68,67,4556,31,9,1872,1082,0.2830188679245283
6504311468,8585119800,1,4,0.027777777777777776,1.4408298793262935,68,80,5440,41,19,3778,2988,0.2631578947368421
54685141100,57074168400,1,2,0.1,0.8285563228138756,19,3,57,19,9,678,506,0.4722222222222222
56380525500,57074168400,1,2,0.08,0.8535216142648594,24,3,72,22,12,983,811,0.4594594594594595
24436635900,57195735368,1,13,0.6190476190476191,4.090833641002222,15,19,285,48,30,6271,5023,0.30303030303030304
24824188400,57195735368,1,17,0.6296296296296297,5.478186130612444,25,19,475,21,3,1097,151,0.4722222222222222
25822049200,57195735368,1,14,0.109375,4.839433928624521,123,19,2337,49,31,5999,4751,0.3333333333333333
39961645000,57195735368,1,12,0.375,3.7303668165109527,25,19,475,18,0,927,321,0.2413793103448276
56747425000,57195735368,1,11,0.20754716981132076,3.599728620341794,45,19,855,27,9,4075,2827,0.29411764705882354
57195735368,57201740576,1,9,0.45,2.845409086763562,19,10,190,16,2,758,490,0.29411764705882354
57195735368,57207766930,1,11,0.2972972972972973,3.5654517269822867,19,29,551,13,5,684,564,0.12903225806451613
57195735368,57211156194,1,14,0.5384615384615384,4.521515520569306,19,21,399,16,2,811,437,0.6153846153846154
57195735368,57219405497,1,7,0.28,1.9952742550224754,19,13,247,14,4,691,557,0.20833333333333334
57195735368,57222622777,1,17,0.7727272727272727,5.4550453971969155,19,20,380,14,4,704,544,0.5
57195735368,7801532760,1,11,0.09016393442622951,3.6512861299102624,19,114,2166,43,25,4402,3154,0.1797752808988764
57195735368,8223664400,1,9,0.18,3.0086185379849972,19,40,760,31,13,2071,823,0.36363636363636365
57195735368,9335511500,1,9,0.16363636363636364,3.017006257652951,19,45,855,31,13,3396,2148,0.3125
14218849700,36639370700,1,1,0.1,0.19175691638021128,2,9,18,43,21,3853,2251,0.23684210526315788
36639370700,55842599300,1,7,0.1206896551724138,1.7093494950369794,9,56,504,77,13,8378,2274,0.4
36639370700,57192073087,1,6,0.04918032786885246,1.5032855418196491,9,119,1071,106,42,21504,15400,0.3611111111111111
36639370700,7004751343,1,6,0.08333333333333333,1.4763515943493282,9,69,621,101,37,19000,12896,0.345679012345679
36639370700,7102879500,1,6,0.05714285714285714,1.5498005898674836,9,102,918,98,34,15474,9370,0.43548387096774194
15753813300,56790073300,1,13,0.19402985074626866,4.065896528618286,54,26,1404,22,10,883,641,0.3055555555555556
25822049200,56790073300,1,8,0.05673758865248227,2.5476372757131287,123,26,3198,46,34,5496,5254,0.19696969696969696
35355756600,56790073300,1,25,0.18115942028985507,7.851207390669282,137,26,3562,53,41,12283,12041,0.15730337078651685
36871528400,56790073300,1,20,0.6896551724137931,6.127553658352681,23,26,598,16,4,495,253,0.4642857142857143
36970994100,56790073300,1,8,0.2857142857142857,2.321148631274018,10,26,260,18,6,522,280,0.4166666666666667
53464170300,56790073300,1,13,0.43333333333333335,3.9636308031925225,17,26,442,20,8,659,417,0.4166666666666667
55523859600,56790073300,1,9,0.32142857142857145,2.5451811332467447,11,26,286,11,1,354,112,0.47368421052631576
55914857200,56790073300,1,8,0.1702127659574468,2.4584689088038987,29,26,754,25,13,1674,1432,0.2727272727272727
56790073300,57192690553,1,5,0.18518518518518517,1.4542264825985023,26,6,156,15,3,899,657,0.20833333333333334
56790073300,57196084513,1,12,0.2553191489361702,3.3693278696320292,26,33,858,11,1,165,77,0.2
56790073300,57197169255,1,13,0.4642857142857143,3.9189604437357906,26,15,390,10,2,184,58,0.47058823529411764
56790073300,57213651245,1,23,0.8518518518518519,6.8532328654247685,26,24,624,10,2,187,55,0.5294117647058824
56790073300,57214341930,1,12,0.42857142857142855,3.609205006614281,26,14,364,12,0,245,3,0.3333333333333333
56790073300,57217216201,1,6,0.14634146341463414,1.7240648042069262,26,21,546,9,3,159,83,0.2727272727272727
56790073300,57218612375,1,19,0.7037037037037037,5.784215707808097,26,20,520,12,0,203,39,0.45
56790073300,57418950700,1,12,0.1875,3.399705318499372,26,50,1300,12,0,268,26,0.28125
56790073300,6602844477,1,25,0.7142857142857143,7.770881719121858,26,34,884,34,22,2677,2435,0.34285714285714286
56790073300,7006434026,1,10,0.14492753623188406,2.930447458149451,26,53,1378,26,14,1316,1074,0.22727272727272727
56790073300,7103061271,1,14,0.10144927536231885,4.450260816986456,26,126,3276,51,39,8876,8634,0.15555555555555556
36128430700,57218656687,1,3,0.10714285714285714,0.8998387079011798,10,21,210,11,9,270,258,0.13333333333333333
36899832000,57218656687,1,8,0.13333333333333333,2.059404997105503,47,21,987,21,19,1370,1358,0.17142857142857143
55604213100,57218656687,1,16,0.25806451612903225,4.99516903164788,57,21,1197,9,7,213,201,0.3333333333333333
55618669100,57218656687,1,5,0.16666666666666666,1.5104346615475475,14,21,294,7,5,107,95,0.2222222222222222
56454907300,57218656687,1,16,0.13793103448275862,5.030171574161764,111,21,2331,10,8,282,270,0.21428571428571427
57194021664,57218656687,1,20,0.5128205128205128,6.543920429052727,38,21,798,8,6,131,119,0.5
57208663490,57218656687,1,5,0.15625,1.528684083015258,16,21,336,4,2,32,20,0.375
57211005261,57218656687,1,7,0.20588235294117646,1.7210697286459948,20,21,420,4,2,37,25,0.8571428571428571
57218656687,57296575500,1,12,0.4,3.8184228535614713,21,21,441,3,1,23,11,0.42857142857142855
57218656687,57673340300,1,12,0.5217391304347826,3.767958410624571,21,14,294,2,0,9,3,0.5
57218656687,57673607400,1,12,0.5217391304347826,3.767958410624571,21,14,294,2,0,9,3,0.5
57218656687,57673883400,1,12,0.5217391304347826,3.767958410624571,21,14,294,3,1,14,2,0.5
57218656687,57674157400,1,14,0.6086956521739131,4.484759683931979,21,16,336,2,0,9,3,0.3333333333333333
57218656687,6603165760,1,10,0.1282051282051282,2.9590749621560075,21,67,1407,18,16,1176,1164,0.1875
57218656687,6701623022,1,18,0.24324324324324326,5.885681949233913,21,71,1491,24,22,4110,4098,0.16216216216216217
15753813300,57226744981,1,5,0.0847457627118644,1.7284649513489028,54,10,540,17,15,767,757,0.12903225806451613
16053243500,57226744981,1,3,0.0967741935483871,0.8709146883040082,24,10,240,9,7,189,179,0.3333333333333333
35355756600,57226744981,1,5,0.035211267605633804,1.7759025292839905,137,10,1370,48,46,12167,12157,0.04597701149425287
57189490884,57226744981,1,5,0.45454545454545453,1.4210447232366523,6,10,60,7,5,229,219,0.2727272727272727
57226744981,6701608636,1,5,0.09803921568627451,1.7179660932236755,10,46,460,21,19,1290,1280,0.07547169811320754
57196544254,8640190300,1,2,0.16666666666666666,0.8340647828484926,10,4,40,11,7,409,379,0.29411764705882354
57299234200,8640190300,1,2,0.15384615384615385,0.8513268733274981,11,4,44,7,3,109,79,0.1111111111111111
57817037700,8640190300,1,1,0.2,0.4170323914242463,2,4,8,4,0,26,4,0.09090909090909091
15045722200,57261257200,1,2,0.07407407407407407,0.6399903600563996,26,3,78,29,23,1605,1563,0.08695652173913043
57261257200,6601964582,1,2,0.06451612903225806,0.6529039326913284,3,30,90,34,28,2715,2673,0.125
57261257200,7006668715,1,2,0.10526315789473684,0.600941780225341,3,18,54,65,59,12787,12745,0.07692307692307693
57191888376,57222615192,1,2,0.1,1.2042533304220433,4,18,72,4,2,96,64,0.42857142857142855
57191888376,6506296754,1,0,0.0,0.0,4,17,68,17,11,599,439,0.5
54583306200,57204453282,1,2,0.4,0.948907327101191,4,3,12,28,24,2567,2549,0.12903225806451613
57204453282,6505881924,1,2,0.024390243902439025,1.4426950408889634,3,81,243,24,20,1608,1590,0.125
57216430944,57216437861,1,10,0.8333333333333334,3.5671609037521135,11,11,121,4,0,32,0,1.0
57216430944,57216438737,1,6,0.375,2.2000584233096045,11,11,121,4,0,59,27,0.2222222222222222
57216430944,57216440887,1,10,0.8333333333333334,3.5671609037521135,11,11,121,4,0,32,0,1.0
57216430944,57221867967,1,7,0.5833333333333334,2.3162740415001184,11,8,88,4,0,68,36,0.6666666666666666
57216430944,57222369971,1,6,0.2727272727272727,2.26413469086909,11,17,187,6,2,57,25,0.5
57216430944,9278040100,1,7,0.2916666666666667,2.4633641877677723,11,20,220,14,10,468,436,0.2
57216430944,9738985400,1,10,0.45454545454545453,3.655734556423309,11,21,231,13,9,411,379,0.15384615384615385
22991301300,55492136100,1,7,0.2916666666666667,2.308114460526436,22,9,198,118,18,23806,2038,0.48863636363636365
25944144700,55492136100,1,7,0.15555555555555556,2.365757328000256,43,9,387,142,6,30775,4931,0.48936170212765956
55212615700,55492136100,1,7,0.3684210526315789,2.2786737898103473,17,9,153,78,58,13419,12425,0.3448275862068966
55492136100,6507796594,1,8,0.16,2.777110346872078,9,49,441,105,31,18325,7519,0.5194805194805194
55492136100,7103061103,1,3,0.16666666666666666,0.8823821143112965,9,12,108,91,45,14674,11170,0.40625
13408242300,55499300300,1,8,0.20512820512820512,2.8543992782272785,33,14,462,33,15,1749,961,0.24
36340568700,55499300300,1,7,0.15217391304347827,2.4650109209387105,39,14,546,42,24,3821,3033,0.22916666666666666
55094588600,55499300300,1,8,0.47058823529411764,2.723366554305706,11,14,154,13,5,527,261,0.3125
55499158100,55499300300,1,5,0.29411764705882354,2.547982923344891,8,14,112,19,1,823,35,0.5384615384615384
55499300300,55576394100,1,7,0.3181818181818182,2.3686999682792527,14,15,210,22,4,1546,758,0.2564102564102564
55499300300,57191965526,1,2,0.125,0.7501808550273789,14,4,56,12,6,485,303,0.4375
55499300300,57218584529,1,8,0.2962962962962963,2.8119402069769013,14,21,294,21,3,809,21,0.24444444444444444
55499300300,6506130489,1,13,0.30952380952380953,5.63071519990905,14,41,574,52,34,7861,7073,0.2711864406779661
55880117600,7004663022,1,0,0.0,0.0,3,27,81,52,18,7498,1678,0.225
27967551900,55346672300,1,1,0.006024096385542169,0.22168724132403095,160,7,1120,37,27,4049,3777,0.07407407407407407
55346672300,55419194300,1,4,0.08695652173913043,1.3077763963009976,7,43,301,29,19,6129,5857,0.20689655172413793
55346672300,8872152600,1,4,0.19047619047619047,1.227672725714656,7,18,126,17,7,682,410,0.2777777777777778
23096428900,23986455300,1,18,0.35294117647058826,4.64022931230566,21,48,1008,30,2,2573,673,0.3488372093023256
23986455300,27967551900,1,7,0.03482587064676617,1.7575453052616747,48,160,7680,48,16,5536,2290,0.15714285714285714
23986455300,35355756600,1,10,0.05714285714285714,2.5956978082334423,48,137,6576,63,31,13785,10539,0.2717391304347826
23986455300,35597873000,1,21,0.3684210526315789,5.314181612388242,48,30,1440,30,2,2771,475,0.35294117647058826
23986455300,35758609900,1,15,0.19230769230769232,3.748071740805203,48,45,2160,23,9,1715,1531,0.06976744186046512
23986455300,36573321300,1,20,0.3448275862068966,5.0035141451084355,48,30,1440,28,4,2202,1044,0.34285714285714286
23986455300,48361797800,1,2,0.04,0.6797844569565277,48,4,192,21,11,1689,1557,0.10256410256410256
23986455300,54783056700,1,20,0.4,5.302590229580374,48,22,1056,22,10,1731,1515,0.4838709677419355
23986455300,54986324600,1,9,0.18,2.37879939361989,48,11,528,27,5,1956,1290,0.3055555555555556
23986455300,55182867000,1,20,0.3125,5.480724734840018,48,36,1728,39,7,3653,407,0.2972972972972973
23986455300,55636544000,1,5,0.07936507936507936,1.3894146919977757,48,20,960,29,3,2150,1096,0.10810810810810811
23986455300,56331782700,1,6,0.0967741935483871,1.4088428824710817,48,20,960,19,13,1653,1593,0.2
23986455300,56966388800,1,18,0.35294117647058826,4.759015526875125,48,21,1008,22,10,1862,1384,0.21428571428571427
23986455300,57160512400,1,21,0.3559322033898305,5.885459358284495,48,32,1536,27,5,1901,1345,0.3870967741935484
23986455300,57199676160,1,22,0.3333333333333333,5.832911199822442,48,40,1920,27,5,2068,1178,0.29411764705882354
23986455300,57201310910,1,15,0.24193548387096775,3.606704533117436,48,29,1392,20,12,1766,1480,0.23529411764705882
23986455300,57201314197,1,21,0.3684210526315789,5.314181612388242,48,30,1440,20,12,1687,1559,0.23333333333333334
23986455300,57210691053,1,21,0.3620689655172414,5.316989039963485,48,31,1488,21,11,1788,1458,0.21212121212121213
23986455300,57215075474,1,11,0.1864406779661017,3.1826985327783874,48,22,1056,23,9,2138,1108,0.24242424242424243
23986455300,57218595835,1,20,0.4,5.2147113785586585,48,22,1056,19,13,1694,1552,0.21212121212121213
23986455300,57219227832,1,20,0.36363636363636365,5.524609034658816,48,27,1296,23,9,1798,1448,0.2972972972972973
23986455300,6504123736,1,6,0.04316546762589928,1.5240580387754123,48,97,4656,50,18,6127,2881,0.18333333333333332
23986455300,6505881924,1,28,0.27722772277227725,7.634021560168021,48,81,3888,38,6,3222,24,0.2653061224489796
23986455300,6505883465,1,31,0.2818181818181818,8.551454264749255,48,93,4464,35,3,2607,639,0.5111111111111111
23986455300,7003572956,1,40,0.3053435114503817,11.354155407855895,48,123,5904,70,38,14799,11553,0.4264705882352941
23986455300,7004074021,1,30,0.27522935779816515,8.402902773186138,48,91,4368,45,13,4292,1046,0.3
23986455300,7103040365,1,31,0.16489361702127658,8.534145504196474,48,171,8208,36,4,3704,458,0.4166666666666667
26532212100,57004538100,1,7,0.21212121212121213,3.450883587468299,20,20,400,35,5,2282,1176,0.29577464788732394
56549855500,57004538100,1,3,0.0967741935483871,1.3086412275782782,14,20,280,25,5,813,293,0.25
56910252000,57004538100,1,15,0.32608695652173914,9.173576240583767,41,20,820,46,16,4700,3594,0.34146341463414637
57004538100,57197750458,1,10,0.2857142857142857,5.274804816554298,20,25,500,43,13,3523,2417,0.3684210526315789
57004538100,57201153334,1,7,0.2916666666666667,3.0411856089529175,20,11,220,22,8,729,377,0.38095238095238093
57004538100,57202219556,1,3,0.14285714285714285,0.913758176039531,20,4,80,17,13,603,503,0.17142857142857143
57004538100,57202924082,1,6,0.2857142857142857,3.5069785504114446,20,7,140,20,10,645,461,0.5882352941176471
57004538100,57203166008,1,3,0.14285714285714285,0.913758176039531,20,4,80,17,13,567,539,0.08823529411764706
57004538100,57203823276,1,2,0.08695652173913043,0.7831808504341418,20,5,100,17,13,591,515,0.11428571428571428
57004538100,57209537948,1,1,0.043478260869565216,0.269282508064391,20,4,80,17,13,599,507,0.1282051282051282
57004538100,57210578524,1,3,0.13636363636363635,1.1380606018954442,20,5,100,17,13,589,517,0.38235294117647056
57004538100,57215043417,1,4,0.19047619047619047,1.5550929933196906,20,5,100,17,13,595,511,0.14285714285714285
57004538100,57219123655,1,4,0.19047619047619047,1.303629421290811,20,5,100,17,13,584,522,0.08823529411764706
57004538100,9743411300,1,3,0.11538461538461539,1.2324447959548106,20,9,180,19,11,638,468,0.14285714285714285
23134993400,57195431787,1,5,0.14285714285714285,2.010023476608559,33,7,231,26,22,1746,1682,0.14893617021276595
36871528400,57195431787,1,1,0.034482758620689655,0.43429448190325176,23,7,161,12,8,406,342,0.2692307692307692
57193089684,57195431787,1,5,0.4166666666666667,1.861728662207982,10,7,70,12,8,348,284,0.21428571428571427
57195431787,57217170008,1,5,0.45454545454545453,1.8409035307978152,7,9,63,5,1,82,18,0.2727272727272727
57195431787,57218527995,1,5,0.38461538461538464,1.8789907526869876,7,11,77,6,2,94,30,0.25
57195431787,6508251074,1,6,0.5454545454545454,2.1806576511117832,7,10,70,29,25,2297,2233,0.1509433962264151
57195431787,7006018359,1,5,0.11627906976744186,2.026740636046843,7,41,287,38,34,4339,4275,0.10869565217391304
55087218800,57218602483,1,5,0.23809523809523808,2.0076670628346998,16,10,160,16,12,546,478,0.06060606060606061
57200516957,57218602483,1,5,0.23809523809523808,2.0076670628347,16,10,160,8,4,165,97,0.10526315789473684
57204724009,57218602483,1,3,0.2727272727272727,1.876989522792215,4,10,40,5,1,64,4,0.2222222222222222
57207925685,57218602483,1,3,0.2727272727272727,1.876989522792215,4,10,40,4,0,57,11,0.4
57218602483,57218603221,1,5,0.45454545454545453,1.8102301965056937,10,6,60,3,1,53,15,0.4
57218602483,6602387255,1,3,0.17647058823529413,2.164042561333445,10,10,100,31,27,3435,3367,0.07142857142857142
24779987100,55017479800,1,4,0.09523809523809523,1.393394675406629,41,5,205,21,9,877,721,0.35294117647058826
55017479800,57290649500,1,4,0.4,1.2075575701576016,5,9,45,8,4,85,71,0.25
